,followers_count,alternate_names,name,url,api_path,twitter_name
17865,1,[],Lucian Piane,https://genius.com/artists/Lucian-piane,/artists/129865,
7570,1,[],Whitehouse Studio,https://genius.com/artists/Whitehouse-studio,/artists/2243528,
11143,1,[],Zotiyac 1,https://genius.com/artists/Zotiyac-1,/artists/1983063,
7866,1,"['HOMIE (BLR)', 'Homie (RUS)']",HOMIE,https://genius.com/artists/Homie,/artists/1919927,
11845,1,"['Frajer Flexking', 'Frayer']",Frayer Flexking,https://genius.com/artists/Frayer-flexking,/artists/1846863,
13827,1,[],999,https://genius.com/artists/999,/artists/359712,
7865,1,"['Michael Pierce', 'Michael W. Pierce', 'Michael Webb Pierce']",Webb Pierce,https://genius.com/artists/Webb-pierce,/artists/72151,
7579,1,[],Queen WA$ABII,https://genius.com/artists/Queen-wa-abii,/artists/2358580,
7600,1,[],Zouk Machine,https://genius.com/artists/Zouk-machine,/artists/378235,
14128,1,[],"Kristen Bell, Agatha Lee Monn & Katie Lopez",https://genius.com/artists/Kristen-bell-agatha-lee-monn-and-katie-lopez,/artists/2249856,
10901,1,[],Kodak Black & Plies,https://genius.com/artists/Kodak-black-and-plies,/artists/1249808,
11019,1,[],Florence Mayez,https://genius.com/artists/Florence-mayez,/artists/2528113,florencemayez
150,1,[],Selda Bağcan,https://genius.com/artists/Selda-bagcan,/artists/485111,
11775,1,[],Nicky Jam & J Balvin,https://genius.com/artists/Nicky-jam-and-j-balvin,/artists/1407355,
11157,1,['Krystian Ochman'],Ochman,https://genius.com/artists/Ochman,/artists/2519723,
14123,1,[],Jairo Vera,https://genius.com/artists/Jairo-vera,/artists/2345816,
11155,1,[],Tanner Usrey,https://genius.com/artists/Tanner-usrey,/artists/2050987,
7863,1,[],Eisregen,https://genius.com/artists/Eisregen,/artists/353975,
11018,1,[],Crabb Family,https://genius.com/artists/Crabb-family,/artists/364502,
1746,1,[],"Cardi B, Kanye West & Lil Durk",https://genius.com/artists/Cardi-b-kanye-west-and-lil-durk,/artists/3221907,
11778,1,[],QONTRAST,https://genius.com/artists/Qontrast,/artists/2050630,
8011,1,['The Mitchell Trio'],The Chad Mitchell Trio,https://genius.com/artists/The-chad-mitchell-trio,/artists/355327,
11159,1,[],Original Broadway Cast of The 25th Annual Putnam County Spelling Bee,https://genius.com/artists/Original-broadway-cast-of-the-25th-annual-putnam-county-spelling-bee,/artists/659597,
11148,1,"['Edward Floyd', 'Edward Lee Floyd']",Eddie Floyd,https://genius.com/artists/Eddie-floyd,/artists/244739,
7574,1,[],The Q-Tip Bandits,https://genius.com/artists/The-q-tip-bandits,/artists/1800047,
14130,1,[],Rita Dakota,https://genius.com/artists/Rita-dakota,/artists/1107855,ritadakota
11160,1,[],Z-Ro & Trae Tha Truth,https://genius.com/artists/Z-ro-and-trae-tha-truth,/artists/1688872,
11161,1,[],​zxkado,https://genius.com/artists/Zxkado,/artists/3291261,
13912,1,[],Vivienne Eastwood,https://genius.com/artists/Vivienne-eastwood,/artists/2924728,
11784,1,[],"Anthony Ramos, Okieriete Onaodowan, Daveed Diggs, Lin-Manuel Miranda & Leslie Odom Jr.",https://genius.com/artists/Anthony-ramos-okieriete-onaodowan-daveed-diggs-lin-manuel-miranda-and-leslie-odom-jr,/artists/2294391,
17927,1,[],365daband,https://genius.com/artists/365daband,/artists/1497119,
7578,1,[],Jasleen Royal,https://genius.com/artists/Jasleen-royal,/artists/1621346,
13913,1,[],BIA & Nicki Minaj,https://genius.com/artists/Bia-and-nicki-minaj,/artists/3126276,
11909,1,[],Osiris Rodríguez Castillos,https://genius.com/artists/Osiris-rodriguez-castillos,/artists/1598762,
10998,1,[],Neverlove & bratishkin,https://genius.com/artists/Neverlove-and-bratishkin,/artists/2940437,
11163,1,[],Quimby,https://genius.com/artists/Quimby,/artists/361824,
201,0,[],Irene Grandi,https://genius.com/artists/Irene-grandi,/artists/363422,irene_grandi
16871,0,[],Elio Toffana & Las Ninyas del Corro,https://genius.com/artists/Elio-toffana-and-las-ninyas-del-corro,/artists/3380076,
3429,0,[],Yigal Bashan -  יגאל בשן,https://genius.com/artists/Yigal-bashan,/artists/1181292,
3303,0,[],Umut Timur,https://genius.com/artists/Umut-timur,/artists/1181804,UmutTimur
3428,0,[],104 & Скриптонит (Skryptonite),https://genius.com/artists/104-and-skryptonite,/artists/2011877,
18542,0,[],Lương Khánh Vy,https://genius.com/artists/Luong-khanh-vy,/artists/2801250,
3289,0,['Ariana Grande & Kelly Clarkson'],Kelly Clarkson & Ariana Grande,https://genius.com/artists/Kelly-clarkson-and-ariana-grande,/artists/2914426,
3309,0,[],Zach Berkman,https://genius.com/artists/Zach-berkman,/artists/405748,
16846,0,[],VIIVI & Robin Packalen,https://genius.com/artists/Viivi-and-robin-packalen,/artists/3333939,
293,0,[],The Upsetters,https://genius.com/artists/The-upsetters,/artists/31532,
18697,0,['Дарья Кочнева (Darya Kochneva)'],⁣kochneva,https://genius.com/artists/Kochneva,/artists/3343795,
3308,0,[],"Yung Beef, Yomel El Meloso & Pipo Beatz",https://genius.com/artists/Yung-beef-yomel-el-meloso-and-pipo-beatz,/artists/3347543,
507,0,[],US Government,https://genius.com/artists/Us-government,/artists/33002,
288,0,[],"Yung Beef, Khaled & Javielito",https://genius.com/artists/Yung-beef-khaled-and-javielito,/artists/3358449,
204,0,[],Uniform Choice,https://genius.com/artists/Uniform-choice,/artists/373800,
306,0,[],Uncle Iroh (Avatar the Last Airbender,https://genius.com/artists/Uncle-iroh-avatar-the-last-airbender,/artists/2515855,
3436,0,[],Tayna & Kidda,https://genius.com/artists/Tayna-and-kidda,/artists/3379352,
516,0,"['Reverend Gary Davis', 'Blind Gary', 'Blind Gary Davis']",Rev. Gary Davis,https://genius.com/artists/Rev-gary-davis,/artists/389148,
218,0,[],"Izzpot, Kenny Allstar & Mixtape Madness",https://genius.com/artists/Izzpot-kenny-allstar-and-mixtape-madness,/artists/3370049,
3143,0,"['Lil E & Rio Da Yung OG', 'Rio Da Yung OG & Lil E', 'GrindHard E & Rio Da Yung OG']",Rio Da Yung OG & GrindHard E,https://genius.com/artists/Rio-da-yung-og-and-grindhard-e,/artists/2428208,
55,0,[],Young Dolph & Gucci Mane,https://genius.com/artists/Young-dolph-and-gucci-mane,/artists/3380459,
506,0,[],Comedy Movie Hits,https://genius.com/artists/Comedy-movie-hits,/artists/532129,
16967,0,[],Indian Ocean,https://genius.com/artists/Indian-ocean,/artists/371975,
526,0,[],Isaacwhy & Yumi,https://genius.com/artists/Isaacwhy-and-yumi,/artists/3338012,
18547,0,[],Azaan Sami Khan,https://genius.com/artists/Azaan-sami-khan,/artists/1938899,
3304,0,[],Umage Image,https://genius.com/artists/Umage-image,/artists/973634,
220,0,"['FC Schalke', 'Fußballclub Gelsenkirchen-Schalke 04 e. V.']",FC Schalke 04,https://genius.com/artists/Fc-schalke-04,/artists/214255,
525,0,[],"Wisin, Jhay Cortez & Anuel AA",https://genius.com/artists/Wisin-jhay-cortez-and-anuel-aa,/artists/2775118,
505,0,[],Ali Azmat,https://genius.com/artists/Ali-azmat,/artists/1186415,realaliazmat
16969,0,[],Николай Басков (Nikolay Baskov),https://genius.com/artists/Nikolay-baskov,/artists/1462627,
203,0,[],"Yung Dupe, Dan García & Ibarra",https://genius.com/artists/Yung-dupe-dan-garcia-and-ibarra,/artists/3357773,
54,0,[],Richa Sharma,https://genius.com/artists/Richa-sharma,/artists/1557057,
18691,0,[],"Farruko, Nicki Minaj & Bad Bunny",https://genius.com/artists/Farruko-nicki-minaj-and-bad-bunny,/artists/1783524,
16810,0,[],Uncle Earl,https://genius.com/artists/Uncle-earl,/artists/372609,
18741,0,[],"Бодя Мир642, Dewensoon",https://genius.com/artists/642-dewensoon,/artists/2663803,
16979,0,[],Original Broadway Cast of Rock Of Ages,https://genius.com/artists/Original-broadway-cast-of-rock-of-ages,/artists/1657242,
3118,0,['Kairai'],Officalkirai,https://genius.com/artists/Officalkirai,/artists/3144565,
16861,0,"['Jefe & Motive', 'Dope Boyz (TR)']",Motive & Jefe,https://genius.com/artists/Motive-and-jefe,/artists/2800554,
20,0,[],Zoe Osama,https://genius.com/artists/Zoe-osama,/artists/3380118,
3119,0,[],Nina Todorović & Albino,https://genius.com/artists/Nina-todorovic-and-albino,/artists/2338649,
266,0,[],The Osborne Brothers,https://genius.com/artists/The-osborne-brothers,/artists/358375,
3315,0,[],陳輝陽 x 女聲合唱 (Chan Fai Young x Women’s Choir),https://genius.com/artists/X-chan-fai-young-x-womens-choir,/artists/2761618,
16862,0,[],VHS x Wac Toja,https://genius.com/artists/Vhs-x-wac-toja,/artists/3336600,
535,0,[],FLUS,https://genius.com/artists/Flus,/artists/3332901,
16754,0,['G Herbo & Nicki Minaj'],Nicki Minaj & G Herbo,https://genius.com/artists/Nicki-minaj-and-g-herbo,/artists/2729650,
592,0,[],Ямыч (Yamych) & ChipaChip,https://genius.com/artists/Yamych-and-chipachip,/artists/3227395,
16755,0,[],Kassimi,https://genius.com/artists/Kassimi,/artists/3180400,
242,0,[],Yung City,https://genius.com/artists/Yung-city,/artists/23781,
240,0,['Leona Ruben'],Rubi,https://genius.com/artists/Rubi,/artists/2408596,
22,0,[],SAINt JHN & London on da Track,https://genius.com/artists/Saint-jhn-and-london-on-da-track,/artists/3379580,
263,0,[],"Yubeili, Ibarra & Dan Garcia",https://genius.com/artists/Yubeili-ibarra-and-dan-garcia,/artists/3357770,
3314,0,[],Elio Toffana & Cruz Cafuné,https://genius.com/artists/Elio-toffana-and-cruz-cafune,/artists/3380062,
18880,0,[],Wizz Havin,https://genius.com/artists/Wizz-havin,/artists/3387693,
18723,0,[],Borat,https://genius.com/artists/Borat,/artists/43409,
8,0,[],Zedd & Elley Duhé,https://genius.com/artists/Zedd-and-elley-duhe,/artists/1525922,
3469,0,[],Zididada,https://genius.com/artists/Zididada,/artists/358921,
18494,0,[],Zero Mostel,https://genius.com/artists/Zero-mostel,/artists/226558,
7,0,[],"Skrillex, Fred again.. & Flowdan",https://genius.com/artists/Skrillex-fred-again-and-flowdan,/artists/3396986,
614,0,[],George Michael & Elton John,https://genius.com/artists/George-michael-and-elton-john,/artists/393818,
617,0,[],2Scratch & Lox Chatterbox,https://genius.com/artists/2scratch-and-lox-chatterbox,/artists/2169955,
3,0,[],Dave & BOJ,https://genius.com/artists/Dave-and-boj,/artists/2819677,
2,0,['Aikko & гнилаялирика (gnilayalirica)'],гнилаялирика (gnilayalirica) & aikko,https://genius.com/artists/Gnilayalirica-and-aikko,/artists/2858035,
259,0,[],Umberto Tozzi,https://genius.com/artists/Umberto-tozzi,/artists/354463,
16987,0,[],Nizi19 & Karamel19,https://genius.com/artists/Nizi19-and-karamel19,/artists/2511964,
630,0,[],Wings of Desire,https://genius.com/artists/Wings-of-desire,/artists/3279697,
18720,0,[],Oscar harris,https://genius.com/artists/Oscar-harris,/artists/456624,
18485,0,['Kimmo Laiho'],Elastinen,https://genius.com/artists/Elastinen,/artists/363021,
3458,0,[],Juan Thugs N’ Harmony,https://genius.com/artists/Juan-thugs-n-harmony,/artists/1311659,
16977,0,[],Unknown Song Bird,https://genius.com/artists/Unknown-song-bird,/artists/2267673,TheMorganBerry
18728,0,[],Quantic and His Combo Barbaro,https://genius.com/artists/Quantic-and-his-combo-barbaro,/artists/528999,
3439,0,[],馮允謙 (Jay Fung),https://genius.com/artists/Jay-fung,/artists/2666444,jayfungmusic
3437,0,[],"Wanitwa Mos, Master KG & Omah Lay",https://genius.com/artists/Wanitwa-mos-master-kg-and-omah-lay,/artists/3367979,
3333,0,[],Elaine Stritch,https://genius.com/artists/Elaine-stritch,/artists/207404,
3330,0,[],The O.C. Supertones,https://genius.com/artists/The-oc-supertones,/artists/344982,
550,0,[],"Young Dolph, Big Moochie Grape & Snupe Bandz",https://genius.com/artists/Young-dolph-big-moochie-grape-and-snupe-bandz,/artists/3380492,
3102,0,[],Zodiac Kids,https://genius.com/artists/Zodiac-kids,/artists/2685454,
3124,0,[],Hotdog,https://genius.com/artists/Hotdog,/artists/379228,
16974,0,[],Plains,https://genius.com/artists/Plains,/artists/3245965,
551,0,[],Official53Crew,https://genius.com/artists/Official53crew,/artists/1624292,
18700,0,[],XnightsiX,https://genius.com/artists/Xnightsix,/artists/3059062,
553,0,[],Nikitata & FindMyName,https://genius.com/artists/Nikitata-and-findmyname,/artists/3339777,
556,0,[],Zjef Vanuytsel,https://genius.com/artists/Zjef-vanuytsel,/artists/343682,
16849,0,[],Soupy Garbage Juice,https://genius.com/artists/Soupy-garbage-juice,/artists/2989659,
46,0,[],F4,https://genius.com/artists/F4,/artists/376853,
18739,0,[],Три дня дождя (TDD) & Лали (Laly),https://genius.com/artists/Tdd-and-laly,/artists/3326390,
223,0,[],Emma Steinbakken & Hver gang vi møtes,https://genius.com/artists/Emma-steinbakken-and-hver-gang-vi-mtes,/artists/3385366,
18873,0,[],Franzl Lang,https://genius.com/artists/Franzl-lang,/artists/360537,
565,0,[],"Quavo, Takeoff & Mustard",https://genius.com/artists/Quavo-takeoff-and-mustard,/artists/3301401,
285,0,[],найтивыход (naitivihod) & Jazzbe,https://genius.com/artists/Naitivihod-and-jazzbe,/artists/3300618,
18520,0,[],​​khai ​​dreams & Atwood,https://genius.com/artists/Khai-dreams-and-atwood,/artists/2976318,
43,0,[],Arcángel & YOVNGCHIMI,https://genius.com/artists/Arcangel-and-yovngchimi,/artists/3365795,
18703,0,[],OneRepublic & Alesso,https://genius.com/artists/Onerepublic-and-alesso,/artists/999233,
3446,0,[],Lonnie,https://genius.com/artists/Lonnie,/artists/1663310,
18734,0,[],The Isaacs,https://genius.com/artists/The-isaacs,/artists/180096,
18705,0,['Zakhele Madida'],Zakes Bantwini,https://genius.com/artists/Zakes-bantwini,/artists/2243998,
229,0,[],Лил псина (Lil dog),https://genius.com/artists/Lil-dog,/artists/3369034,
3453,0,[],Zia Quizon,https://genius.com/artists/Zia-quizon,/artists/406074,
35,0,[],Eminem & Sway & King Tech,https://genius.com/artists/Eminem-and-sway-and-king-tech,/artists/2789395,
33,0,[],Zaramay & Nahuel The Coach,https://genius.com/artists/Zaramay-and-nahuel-the-coach,/artists/2462083,
573,0,[],Bizarrap & Duki,https://genius.com/artists/Bizarrap-and-duki,/artists/2807093,
585,0,[],БАЗАР (BAZAR),https://genius.com/artists/Bazar,/artists/2073193,
18753,0,[],The Wurzels,https://genius.com/artists/The-wurzels,/artists/35108,
18673,0,[],Mayonnaise,https://genius.com/artists/Mayonnaise,/artists/383466,
3148,0,[],Zendo Zultier,https://genius.com/artists/Zendo-zultier,/artists/3094331,
16825,0,[],Cae Cartier,https://genius.com/artists/Cae-cartier,/artists/1121791,
16826,0,[],Inoki & DJ Shocca,https://genius.com/artists/Inoki-and-dj-shocca,/artists/3339366,
16800,0,[],Noel Cabangon,https://genius.com/artists/Noel-cabangon,/artists/348663,
3398,0,[],Sliime,https://genius.com/artists/Sliime,/artists/2034630,
18602,0,[],Fialeja,https://genius.com/artists/Fialeja,/artists/1127045,
18603,0,[],CLONNEX & Semmyx,https://genius.com/artists/Clonnex-and-semmyx,/artists/3383012,
422,0,[],DEHA INC. & Reckol,https://genius.com/artists/Deha-inc-and-reckol,/artists/3386351,
353,0,[],Original Broadway Cast of Curtains,https://genius.com/artists/Original-broadway-cast-of-curtains,/artists/2910787,
18605,0,"['Lethukuthula Amos Mntungwa', 'Lethukuthula Mntungwana']",Lord Script,https://genius.com/artists/Lord-script,/artists/2348556,
16929,0,"['John J. Travolta', 'John Joseph Travolta', 'Glom Gozingo']",John Travolta,https://genius.com/artists/John-travolta,/artists/44718,
18611,0,[],Wig Wam,https://genius.com/artists/Wig-wam,/artists/361773,
18606,0,[],Lasse Stefanz,https://genius.com/artists/Lasse-stefanz,/artists/356144,
18803,0,['Winford Lindsey Stewart'],Wynn Stewart,https://genius.com/artists/Wynn-stewart,/artists/356196,
123,0,[],Elaine Paige,https://genius.com/artists/Elaine-paige,/artists/368298,
3363,0,[],Brazil National Football Team,https://genius.com/artists/Brazil-national-football-team,/artists/56258,
18801,0,[],FEDUK & 158,https://genius.com/artists/Feduk-and-158,/artists/3300318,
16822,0,[],​​iyla & Benny The Butcher,https://genius.com/artists/Iyla-and-benny-the-butcher,/artists/3366547,
420,0,['William Franklin “Wee Gee” Howard'],William “Wee Gee” Howard,https://genius.com/artists/William-wee-gee-howard,/artists/2481006,
419,0,[],Жанна Агузарова (Zhanna Aguzarova),https://genius.com/artists/Zhanna-aguzarova,/artists/1884821,
423,0,[],John Travolta & Samuel L. Jackson,https://genius.com/artists/John-travolta-and-samuel-l-jackson,/artists/1679218,
350,0,['Supa sKKinny & ХОУП (YOVNG HOPE)'],ХОУП (YOVNG HOPE) & Supa sKKinny,https://genius.com/artists/Yovng-hope-and-supa-skkinny,/artists/2999792,
16933,0,[],Villano Antillano & iLe,https://genius.com/artists/Villano-antillano-and-ile,/artists/3367950,
18655,0,[],Киссколд (KissCold),https://genius.com/artists/Kisscold,/artists/2120750,
162,0,"['Columbia Pictures Entertainment', 'Columbia Pictures Entertainment Inc.', 'SPE', 'Sony Pictures Entertainment Inc.', 'Sony Pictures Entertainment', 'Columbia Pictures']",Sony Pictures,https://genius.com/artists/Sony-pictures,/artists/216015,SonyPictures
429,0,[],Tiwa Savage & Asake,https://genius.com/artists/Tiwa-savage-and-asake,/artists/3344012,
427,0,[],2nu,https://genius.com/artists/2nu,/artists/1550959,
100,0,['Lucky Dave & Yung Bleu'],Yung Bleu & Lucky Daye,https://genius.com/artists/Yung-bleu-and-lucky-daye,/artists/3344719,
155,0,[],"UZI, Murda & Cakal",https://genius.com/artists/Uzi-murda-and-cakal,/artists/2829556,
18660,0,[],"163ONMYNECK, LEOYASHIN, SAUCE SAYS, G BAN & UGAREL",https://genius.com/artists/163onmyneck-leoyashin-sauce-says-g-ban-and-ugarel,/artists/3065165,
115,0,['Elton John & Ed Sheeran'],Ed Sheeran & Elton John,https://genius.com/artists/Ed-sheeran-and-elton-john,/artists/2970185,
18598,0,[],Quartetto Cetra,https://genius.com/artists/Quartetto-cetra,/artists/369376,
338,0,[],Lojay & Sarz,https://genius.com/artists/Lojay-and-sarz,/artists/2711357,
3358,0,['MORGENSHTERN & DJ Smash'],DJ Smash & MORGENSHTERN,https://genius.com/artists/Dj-smash-and-morgenshtern,/artists/2670733,
152,0,[],Drengene Fra Angora,https://genius.com/artists/Drengene-fra-angora,/artists/364788,
122,0,['Future & Hotboii'],Hotboii & Future,https://genius.com/artists/Hotboii-and-future,/artists/2750625,
3211,0,[],Y.V.E. 48,https://genius.com/artists/Yve-48,/artists/458392,
18657,0,[],Open Kids,https://genius.com/artists/Open-kids,/artists/1245636,
18599,0,[],"Quality Control, Takeoff & Offset",https://genius.com/artists/Quality-control-takeoff-and-offset,/artists/2377255,
16891,0,[],Italia 90,https://genius.com/artists/Italia-90,/artists/2489420,italia90band
343,0,[],Ola Playa,https://genius.com/artists/Ola-playa,/artists/67850,SMM_Playa
3262,0,[],Ola Gjeilo,https://genius.com/artists/Ola-gjeilo,/artists/1689682,olagjeilo
361,0,[],3One,https://genius.com/artists/3one,/artists/3015425,
3157,0,[],​eaJ & keshi,https://genius.com/artists/Eaj-and-keshi,/artists/2500347,
3379,0,[],"фэртик125рус, fukk102, Weight",https://genius.com/artists/125-fukk102-weight,/artists/3085091,
3236,0,[],Thorbjørn Egner,https://genius.com/artists/Thorbjrn-egner,/artists/491202,
3374,0,"['Freddie Fender', 'Baldemar Huerta', 'Baldemar Garza Huerta']",Freddy Fender,https://genius.com/artists/Freddy-fender,/artists/362799,
